Total time to run simulation 465.369232 seconds
-788.065895,-547.929642
-8476.577870,7929.395886
-9543.570188,-2644.897316
-54084.310329,-2192801.282367
66706.780564,-23243.780619
1224.411323,1572.217109
-59932.112783,2194004.953573
208919.049374,-228005.478156
-652.212946,-535.311776
150.578904,-1125.357702
-258937.733877,-13925.984410
-1798.731374,-1715.843251
-47552.452683,7866.322115
5881.879966,-94562.949692
-1398123.619005,-562105.272040
614.132332,-563.887491
57095.650918,7127.388432
-18721.397735,-2540.021366
318.756106,649.399112
-13287.697575,727150.010962
81100.213005,-76772.662636
1103115.481995,1732921.592188
-1246852.680928,-2649126.703114
1919.221390,-3542.290119
829.342311,6378.201300
-4729.545767,11009.835984
-42919.705690,-158066.048309
3434.968813,422.678561
-161.518749,-24197.572536
-10646.484954,58885.547451
84260.548053,-83408.057624
-175.436377,-20.610707
-581.114455,840.779279
-175.492497,-64.025315
7257.362856,2464.438292
12743.196166,-4238.238929
-27.664011,238.077688
2294.923047,43.393526
48169.347759,-19652.243027
-15075.167460,-19094.268017
-15540.864385,21478.939754
95573.491878,20282.103384
479.771599,78.957225
-47286.171382,77812.688661
91.658775,-2.758405
-7058.362837,-9499.592183
-482559.174633,-822443.455277
860.977632,355.604172
-5827.581171,-1563.654575
-7078.768113,-576.216516
-1830.102232,-10665.937350
-8351.597963,-567.126545
446.684913,-702.218346
80334.308182,156529.323736
-7022.848769,-11294.965576
105070.849678,-4548.241006
50.530770,-648.851258
8843.253568,1894.677724
-51063.007723,-9911.634344
293.345634,-834.765354
422.401077,-256.177523
159768.299534,77493.645631
3978.939036,-5769.163450
667.597443,-402.383867
14329.351167,1706.568266
1155084.830642,-209246.547414
58573.737879,-3015.343087
753.305232,-66.570444
-34756.896001,19617.755055
76101.162081,-33369.275743
359.181984,-1151.326816
-38990.193952,-25707.608941
1644431.562709,1144099.701295
36712.049673,-14215.357664
-1088.083430,864.186396
87.370771,316.925614
-102.557441,-215.405328
114089.848422,-112747.897401
-122746.010163,-2179351.282530
-710117.255942,609518.403557
50493.233205,-48003.937763
-1780.982079,3108.853854
-2923.745545,-1594.948972
-24452.560318,15447.655830
3279.674130,-3234.083295
-116206.489447,34114.826019
-120027.382969,109200.771150
89604.018373,-129712.165075
561.510459,448.864692
-106349.705662,-217671.800329
-22405.592625,18514.449622
504.075032,197.819186
-25145.109809,24511.348346
-719.164590,-334.628620
-2275.563420,1175.026426
-6818.473535,-26993.461010
96688.568274,237603.636638
838.660651,4474.592393
2431262.452731,2045730.463402
3951.381843,-3078.959281
-887.399475,-567.050329
15256.746780,3637.036869
133453.489005,170874.676235
-4221.532017,83209.509489
16123.983102,-4722.281767
-15852.060995,-3754.512268
4857.104686,-343.070733
586.204785,228.901902
-39375.623846,117708.873008
13685.765423,-6594.563339
5260.193039,3334.945159
110827.926375,-97555.358755
-1586.060936,-20096.699865
839.686669,5106.990301
-3997.522950,66748.673085
312676.454929,-170251.784100
-11117.940455,-32792.640679
-352800.162596,-9715.314672
9319.615198,-744.681911
61216.689675,-43226.516109
15575.732671,-12269.923737
21795.688532,44988.479735
-17758.878650,216660.631653
-39816.576054,704.032150
31414.314008,10211.242220
535.999551,701.966498
-5785.883050,-415.934295
48842.108014,-11201.917920
184.463069,15.553946
1178.472475,23969.350524
-52989.668474,-162169.703580
5869.095667,-10232.601507
-13557.869057,-24576.081332
-23298.325033,43352.117254
-4337.933248,-5568.650712
12708.638326,-9799.539591
165.187084,543.683420
390.951575,-359.784754
-18040.598571,6571.784831
-34959.694326,-24202.708242
-118073.951261,426793.816422
43700.315620,-169900.158897
6100.874334,-3785.812925
-82683.712414,-2131.413593
736807.389750,-2708032.169586
51.123408,-590.165602
-10894.440504,14084.106877
-19601.017556,-24972.036893
4453.258904,10588.524511
4526.612594,-27944.753987
-2022.622399,-4150.296949
6712.078877,-823.210175
-671.128400,579.821041
120914.370646,-66226.967354
74176.602529,-13427.302542
-515206.867193,-27099.031629
13869.714485,-5359.217687
-24546.632867,-314732.736394
-169056.647251,-137444.287798
-32899.571128,-2129.155997
2958.064565,11874.439172
-8156.616546,-18501.736564
1453.164631,174.226339
36014.131673,-42711.744037
6967.900778,-3501.048826
-34842.338280,-2017.496561
-6196.062418,-6837.819685
23386.765163,-25082.724409
-116926.315459,-147803.335212
2836.788617,-1358.516543
-35402.288992,-7998.889396
837.552362,-5400.970910
-77411.178003,152949.886256
-9948.330037,31613.511961
-210.898482,-17439.550781
-28050.148882,13611.919943
7375.877859,-4287.380526
-21256.881783,-88972.745504
93596.674640,-124014.178678
-33.248291,580.756731
799.381908,-132.347877
2068.757577,225.103426
280877.224860,-43034.583421
122968.926671,-130844.216775
105937.420942,121633.928728
4023.409026,10300.334804
-3037797.227074,-2617895.402093
-1103448.172991,-1733685.430506
-819.080021,5430.167612
2610.826402,700.568779
2175.470134,-958.517824
-590307.780445,-1098429.335905
82090.322231,-171316.544366
7781.225100,46292.232983
-27218.706000,34368.038085
-3187.723590,-1998.224147
-5738.691449,-4511.762544
-7770.496801,3212.322516
-2918.745039,1155.943757
-384.369234,537.418539
32345.845996,-33777.691622
-96245.325004,68089.600281
16490.549218,4240.923424
-12357.914178,34642.352753
2821.708218,-3173.054945
4994.039633,1009.004036
-13149.719594,-11585.779004
54174.183515,20784.345574
109746.400385,-98522.469034
98079.796024,-85967.102551
4028.422816,-2967.718855
57.450619,-9629.730080
-19468.679710,23860.235104
3377010.392467,1999249.094577
1027.847358,3905.361613
1726.743915,-7445.900481
-889.539669,-232.121178
-59848.171452,-51114.762844
-7518.668816,-85484.390183
-2810.159271,-2358.823204
34115.291120,177198.477843
2976816.295750,2576784.536488
2971.971004,7781.896960
-12623.055330,3730.478870
-632.400988,88.980672
24331.597212,-5614.874757
-2323.295925,-2023.969584
-25057.186296,-7634.665250
-434.416334,429.297965
39001.632108,-59008.695219
2193.702817,-778.582470
145242.479023,515096.156803
12393.127497,2188.115965
-10354.997894,10786.735809
1045.006207,624.814847
-662.462126,222.529023
124517.692300,2178832.074744
-2095.789523,-47540.257787
-25658.611131,-150601.899977
3358.572354,-29817.230890
-196692.748603,-183218.506310
-7925.999311,8587.117331
-5271.908421,-4562.439222
-83892.876798,-46609.095231
1616.533013,-1575.665054
-4900.876797,-10764.099599
20342.928405,-17401.779761
-7159.556972,-3462.244251
-83013.291315,-28074.064036
-28582.073693,-16243.056734
9439.246205,1714.767949
37581.819523,94823.958730
-357326.287038,189819.202116
9465.241593,-2190057.713930
-9374.126158,-4795.798142
-562.818078,-7499.473172
-504.825537,-272.518314
9253.301262,-45977.193175
55867.418027,-140255.705328
-1371.648988,-1241.848844
6195.515242,-530.660721
-20010.588231,-38968.523847
-2544.794148,6176.241902
128167.244314,-436768.129652
-578.524747,2403.142177
-1146.735370,49176.805752
23943.777678,-75433.077342
-565.488760,-836.870330
4038.833523,-24288.739839
-228302.456534,384324.284283
186.393585,177.872878
-14907.168176,-6687.016182
-16190.787730,3923.202271
-652.129892,1158.625287
-2754.705727,341.481489
-845.457447,-442.437273
8692.287950,-6616.333721
72147.414615,-65589.472062
-6401.114119,-5408.596774
-1314.702369,-928.103608
85561.777169,1715.865980
-10266.121235,6083.823729
-36754.101437,12095.704774
-3127.949372,-1938.290734
-7777.910730,-23099.099589
18981.280105,-108134.213498
-164619.726320,-9630.560110
934.965162,-749.835427
-181023.887595,150466.363344
-11074.189161,6249.214282
212.675282,2907.010553
-18434.262472,2593.018914
-29197.429730,11369.672231
-109.166981,1460.925148
-3075302.546104,1102790.570420
-135258.147635,114932.397844
-627.636575,183.282821
7622.322302,161.790311
-28403.511081,-165372.083280
20842.573402,-37828.318551
2608.770561,10519.124302
708.790691,-444.539616
205392.191584,40087.469145
-4924.135372,-15187.410468
317.968921,-3898.284437
3220.444546,5805.714921
8063.435558,1987.543586
-63833.896557,147610.138684
946.895409,1800.154633
-2664.093377,-6509.477062
152390.026621,77722.822540
5366.216670,132.319789
-7691.923741,73836.362027
-65078.772019,26060.991866
-158454.165036,54736.675405
-2871.306732,-11478.156676
-226145.076350,121466.808392
1526.080547,-502.269397
-21.325335,598.527322
-3830.859604,5787.410633
98805.276258,-11246.790260
-3818.640055,-10274.442600
21428.390619,15478.154210
-135044.966761,310.860765
43937.754711,-14680.908385
-953.740362,829.249343
409.723349,99.778677
-221537.828381,321425.669729
57324.048009,-536805.752135
79.223023,659.418469
1693.846074,-1235.125298
4701.211032,17039.817958
47.200125,-542.909189
-436704.672722,27304.531272
-30172.490928,-2261.814795
19143.202926,-6204.924832
457.196426,-728.156321
-18184.653815,-9792.617333
6464.171607,1409.011447
-5849.572287,7795.805758
281.472574,-215.502134
141272.463888,43020.037472
84677.080236,-277511.848864
17737.107202,-52222.355360
28749.801224,-29942.985991
2982.831853,644.860787
3825.488639,-3757.814814
179104.050743,-150883.133350
62322.558641,-220559.013483
-156659.112615,-115075.030108
-35447.300936,75209.308863
-1259.738905,-2271.149401
356.581490,440.371557
-4297.574197,4222.518177
106577.157065,209174.103058
6758.648562,-21287.580196
273083.762011,-225121.397243
308947.056644,277777.148068
180832.477380,-503219.864946
159034.773689,175151.302508
12967.682920,-78467.423251
-86284.542742,-95889.614318
-10104.883087,6450.514268
52.917883,-102.743080
-18581.203925,-3751.373825
135683.118123,134934.491180
-1807845.450132,-1616822.779239
67736.819726,-506471.547466
689.054902,-40.342750
-4740.329186,-9726.568017
-3734.548868,5029.079285
1093.455819,158.527519
1826507.781118,-3519772.251947
28951.817073,-30839.027821
586.934289,-400.870381
-110872.044418,-233405.140551
19247.157009,7938.956398
-622.897187,-1313.604664
-55464.520756,435979.203776
-15558.194445,-96225.089311
2320.527276,-2543.646535
-8153.491787,1412.728386
18549.752215,-2496.111211
689.581112,241.187159
24140.526933,24623.028616
-2817.002962,1169.887407
-3722.824029,33994.413950
7314.558623,-2304.029306
-7233.353695,525.314147
-241267.059888,95922.568833
1159.348361,-213.262267
-1234.141593,-30.347996
-245171.646438,-294459.536222
6482.823367,111406.754280
60512.542241,-24715.030301
483.290283,1707.896221
-15047.617225,47462.779941
10381.382912,-6011.652215
-4201052.054368,10970610.517399
-88990.566391,-43448.816805
12786.922809,17109.297662
-233.223538,-871.575458
116845.362004,44026.659479
